timestamp,AAPL,BTC-USD,EURUSD=X
2021-08-31,0.0,-0.35,0.35
2021-09-01,0.35,0.0,0.35
2021-09-02,0.0,0.0,0.35
2021-09-03,-0.28469136380099364,-0.35,0.2663134911206864
2021-09-06,0.0,-0.35,0.33911264768882426
2021-09-07,0.35,-0.35,0.0
2021-09-08,0.35,0.0,-0.35
2021-09-09,0.0,0.0,0.0
2021-09-10,0.0,-0.35,0.0
2021-09-13,0.0,0.0,0.0
2021-09-14,0.35,-0.35,-0.2723009694819794
2021-09-15,0.35,0.0,-0.35
2021-09-16,0.35,0.0,0.0
2021-09-17,0.35,0.35,0.0
2021-09-20,0.0,0.35,0.0
2021-09-21,0.35,0.0,0.0
2021-09-22,0.35,-0.35,0.0
2021-09-23,0.35,-0.35,0.0
2021-09-24,0.0,0.0,0.0
2021-09-27,0.35,0.0,0.0
2021-09-28,0.35,0.35,0.0
2021-09-29,0.0,0.0,0.35
2021-09-30,0.0,0.0,0.35
2021-10-01,0.35,0.28814550018585455,0.31958774462975625
2021-10-04,0.35,0.2730516321946872,0.3469755514375222
2021-10-05,0.35,0.0,0.35
2021-10-06,0.0,0.35,0.35
2021-10-07,0.35,0.35,0.0
2021-10-08,0.0,0.35,0.35
2021-10-11,0.0,0.0,0.35
2021-10-12,0.0,-0.35,0.0
2021-10-13,0.0,0.35,-0.35
2021-10-14,0.0,0.0,-0.35
2021-10-15,0.0,0.0,0.0
2021-10-18,0.0,0.35,-0.35
2021-10-19,-0.35,0.0,0.35
2021-10-20,0.35,0.0,-0.35
2021-10-21,-0.35,-0.35,0.0
2021-10-22,0.0,0.0,0.0
2021-10-25,0.0,-0.35,0.0
2021-10-26,0.0,-0.35,0.35
2021-10-27,0.2791253451730193,-0.35,-0.35
2021-10-28,0.0,-0.35,0.0
2021-10-29,0.0,0.0,-0.35
2021-11-01,0.35,0.0,0.35
2021-11-02,0.0,0.0,-0.35
2021-11-03,0.0,0.0,-0.35
2021-11-04,0.0,-0.35,-0.35
2021-11-05,-0.35,0.0,-0.35
2021-11-08,-0.35,0.0,0.0
2021-11-09,0.35,0.0,0.0
2021-11-10,0.0,0.0,0.0
2021-11-11,0.0,-0.35,0.35
2021-11-12,-0.35,0.0,0.0
2021-11-15,0.35,0.0,0.0
2021-11-16,0.0,0.0,0.0
2021-11-17,0.0,-0.35,-0.35
2021-11-18,0.0,-0.35,0.0
2021-11-19,0.0,-0.35,0.0
2021-11-22,0.35,0.0,0.0
2021-11-23,0.35,-0.35,0.0
2021-11-24,0.0,-0.35,-0.35
2021-11-25,0.35,-0.35,0.0
2021-11-26,0.0,0.0,0.0
2021-11-29,-0.35,0.0,0.0
2021-11-30,0.0,0.0,0.0
2021-12-01,0.0,0.0,0.0
2021-12-02,0.0,0.0,0.0
2021-12-03,0.0,0.0,0.35
2021-12-06,0.0,0.35,0.35
2021-12-07,0.0,0.35,0.0
2021-12-08,0.0,0.35,0.0
2021-12-09,0.3406437051918655,0.3089873070809977,0.35
2021-12-10,0.0,0.35,-0.35
2021-12-13,0.0,0.0,0.0
2021-12-14,0.35,0.0,0.35
2021-12-15,0.0,0.0,0.0
2021-12-16,0.0,-0.35,0.0
2021-12-17,-0.35,0.0,0.0
2021-12-20,0.0,-0.35,-0.35
2021-12-21,0.0,0.0,-0.35
2021-12-22,0.0,-0.35,-0.35
2021-12-23,0.0,0.0,0.0
2021-12-24,-0.35,0.0,-0.35
2021-12-27,-0.35,-0.3002983789788965,0.32265861784802885
2021-12-28,0.0,0.0,-0.35
2021-12-29,0.0,0.0,-0.35
2021-12-30,0.0,0.0,0.35
2021-12-31,0.35,0.0,0.35
2022-01-03,-0.35,0.0,0.0
2022-01-04,0.0,-0.35,0.0
2022-01-05,0.0,-0.35,0.0
2022-01-06,0.0,0.0,0.0
2022-01-07,0.35,0.0,0.0
2022-01-10,0.0,0.0,0.0
2022-01-11,0.35,0.0,-0.35
2022-01-12,0.3148264791081877,0.30034894656199573,0.35
2022-01-13,0.0,0.0,0.0
2022-01-14,0.0,0.0,0.0
2022-01-17,0.35,0.0,0.0
2022-01-18,0.35,0.0,0.0
2022-01-19,0.35,0.0,0.35
2022-01-20,0.33682574445807045,-0.3132021230859808,0.34997213245594877
2022-01-21,0.0,-0.35,-0.35
2022-01-24,0.0,0.0,0.35
2022-01-25,-0.35,-0.35,0.0
2022-01-26,0.35,0.0,0.0
2022-01-27,0.35,0.0,0.0
2022-01-28,0.35,-0.34355423506564414,-0.2956004462246006
2022-01-31,0.0,0.0,0.35
2022-02-01,0.35,0.0,0.35
2022-02-02,0.0,0.0,0.0
2022-02-03,0.35,-0.34977650198701354,0.29566060191157606
2022-02-04,0.35,0.0,0.35
2022-02-07,0.0,0.0,-0.35
2022-02-08,-0.35,0.0,0.35
2022-02-09,0.35,0.35,0.0
2022-02-10,-0.35,0.0,0.35
2022-02-11,0.35,0.0,0.35
2022-02-14,0.29542752843446457,-0.35,0.29852940889254465
2022-02-15,0.35,-0.35,0.0
2022-02-16,0.35,0.0,0.0
2022-02-17,0.35,-0.35,0.0
2022-02-18,0.0,-0.35,-0.35
2022-02-21,0.0,-0.35,0.35
2022-02-22,-0.27662789573579777,-0.35,0.3278056918680616
2022-02-23,0.0,0.0,0.35
2022-02-24,0.28824696494601904,-0.35,-0.3249330499591399
2022-02-25,-0.2878944935898908,-0.35,0.33262134560792833
2022-02-28,0.0,-0.35,0.35
2022-03-01,0.0,-0.35,0.35
2022-03-02,0.0,0.0,0.0
2022-03-03,0.35,0.0,0.0
2022-03-04,0.35,0.0,0.0
2022-03-07,0.35,0.0,-0.35
2022-03-08,0.0,0.0,0.35
2022-03-09,0.35,0.0,0.35
2022-03-10,-0.35,0.35,0.0
2022-03-11,0.35,0.0,0.0
2022-03-14,0.0,0.0,0.35
2022-03-15,-0.34811086975690736,-0.35,0.287263244055727
2022-03-16,0.0,0.0,-0.35
2022-03-17,-0.35,0.35,0.0
2022-03-18,-0.35,-0.312071150246297,0.2933216699759584
2022-03-21,-0.35,0.31282335234454633,0.2904253417798431
2022-03-22,-0.35,0.0,0.0
2022-03-23,-0.35,0.0,0.0
2022-03-24,-0.35,-0.35,0.0
2022-03-25,0.0,0.0,-0.35
2022-03-28,-0.35,0.0,0.0
2022-03-29,0.0,0.35,0.0
2022-03-30,0.0,0.0,-0.35
2022-03-31,0.35,0.3057278237578625,-0.3102504336568198
2022-04-01,0.0,0.35,-0.35
2022-04-04,0.35,-0.2891128391145258,-0.3238989930454958
2022-04-05,0.35,0.30060303501448504,-0.33996778760448954
2022-04-06,0.0,0.35,-0.35
2022-04-07,0.0,0.35,0.35
2022-04-08,0.0,0.35,0.35
2022-04-11,0.35,0.35,0.0
2022-04-12,-0.35,0.35,0.0
2022-04-13,0.0,0.0,0.35
2022-04-14,-0.35,0.0,-0.35
2022-04-15,-0.35,0.0,-0.35
2022-04-18,0.0,0.0,0.35
2022-04-19,0.0,0.0,-0.35
2022-04-20,-0.35,0.0,-0.35
2022-04-21,0.0,0.0,0.35
2022-04-22,0.0,0.0,-0.35
2022-04-25,0.0,0.0,-0.35
2022-04-26,0.0,0.0,0.0
2022-04-27,0.0,0.0,0.0
2022-04-28,0.2596153880160176,0.26037587058898365,-0.35
2022-04-29,0.2933152178873893,0.2681284703262156,-0.35
2022-05-02,0.35,0.0,0.35
2022-05-03,0.0,0.0,0.0
2022-05-04,0.0,0.0,0.0
2022-05-05,0.0,0.0,0.0
2022-05-06,0.0,-0.35,0.0
2022-05-09,-0.3251046448333212,-0.2829345351448117,0.35
2022-05-10,0.0,0.0,-0.35
2022-05-11,0.0,0.0,0.35
2022-05-12,0.0,0.0,-0.35
2022-05-13,-0.35,-0.2687317376341939,0.35
2022-05-16,-0.35,0.0,0.35
2022-05-17,0.0,0.0,0.35
2022-05-18,0.35,0.35,0.0
2022-05-19,-0.35,0.2495860985247549,0.35
2022-05-20,0.0,0.35,0.35
2022-05-23,0.35,0.35,0.0
2022-05-24,0.35,0.35,0.0
2022-05-25,0.0,0.0,0.0
2022-05-26,0.0,0.35,0.0
2022-05-27,0.0,0.35,-0.35
2022-05-30,0.0,0.35,-0.35
2022-05-31,-0.35,0.0,0.35
2022-06-01,0.0,0.0,0.0
2022-06-02,0.0,0.0,0.0
2022-06-03,0.0,0.0,0.0
2022-06-06,-0.35,0.0,-0.35
2022-06-07,-0.35,0.29706625243487933,0.3253154594560864
2022-06-08,0.35,0.0,0.35
2022-06-09,0.0,0.0,-0.35
2022-06-10,0.0,0.35,-0.35
2022-06-13,0.0,0.0,-0.35
2022-06-14,0.35,-0.35,0.0
2022-06-15,0.0,0.0,-0.35
2022-06-16,-0.35,0.0,0.35
2022-06-17,0.0,0.0,-0.35
2022-06-20,0.0,-0.35,0.0
2022-06-21,-0.35,0.0,0.0
2022-06-22,-0.35,-0.35,0.0
2022-06-23,-0.35,0.0,0.0
2022-06-24,-0.35,0.0,0.35
2022-06-27,0.0,0.0,0.0
2022-06-28,0.0,-0.35,-0.35
2022-06-29,0.25734972446585874,-0.35,0.32324921378798477
2022-06-30,0.0,0.0,0.35
2022-07-01,-0.2768694075882358,-0.35,-0.30283944210896613
2022-07-04,-0.2770452340848791,-0.35,-0.2957474354234128
2022-07-05,0.0,0.0,0.35
2022-07-06,0.0,-0.35,0.0
2022-07-07,0.223330319102152,-0.35,-0.26145186758086697
2022-07-08,0.0,-0.35,0.0
2022-07-11,0.27757130040711714,-0.35,-0.29977295551743594
2022-07-12,0.0,0.0,0.0
2022-07-13,0.0,0.0,0.0
2022-07-14,0.35,0.0,-0.35
2022-07-15,0.0,-0.35,0.0
2022-07-18,0.0,-0.35,0.35
2022-07-19,0.0,0.0,-0.35
2022-07-20,-0.35,-0.35,0.0
2022-07-21,0.0,0.0,0.0
2022-07-22,0.35,0.35,0.0
2022-07-25,-0.35,0.35,0.0
2022-07-26,0.0,0.0,0.0
2022-07-27,-0.35,-0.35,0.0
2022-07-28,0.0,0.0,0.0
2022-07-29,0.0,0.0,0.0
2022-08-01,0.35,-0.35,0.0
2022-08-02,0.35,-0.33162127255574086,0.2724388512088264
2022-08-03,-0.35,0.0,0.0
2022-08-04,0.0,0.0,-0.35
2022-08-05,0.0,-0.35,0.0
2022-08-08,0.0,0.0,0.0
2022-08-09,0.35,-0.35,-0.26206244217684566
2022-08-10,-0.35,0.0,-0.35
2022-08-11,0.0,0.0,0.0
2022-08-12,0.0,0.0,0.0
2022-08-15,0.0,0.0,0.0
2022-08-16,0.0,0.0,0.0
2022-08-17,-0.35,0.0,-0.35
2022-08-18,0.0,0.0,0.0
2022-08-19,0.0,0.0,0.0
2022-08-22,-0.35,0.0,-0.35
2022-08-23,0.0,0.0,0.35
2022-08-24,-0.35,0.0,-0.35
2022-08-25,0.0,0.0,0.0
2022-08-26,-0.35,0.0,0.0
2022-08-29,0.0,0.0,0.0
2022-08-30,0.0,0.0,-0.35
2022-08-31,0.0,0.0,0.35
2022-09-01,0.0,0.35,0.0
2022-09-02,0.0,-0.35,0.0
2022-09-05,-0.35,0.0,0.35
2022-09-06,-0.3318878419058895,-0.31226672711764186,0.35
2022-09-07,0.35,-0.35,0.0
2022-09-08,0.0,-0.35,0.0
2022-09-09,0.0,0.0,0.0
2022-09-12,0.35,0.0,0.0
2022-09-13,0.35,-0.35,0.0
2022-09-14,0.0,0.0,0.35
2022-09-15,0.35,0.0,0.0
2022-09-16,0.0,0.0,0.0
2022-09-19,-0.35,0.0,-0.35
2022-09-20,0.0,0.0,0.0
2022-09-21,0.0,-0.35,0.35
2022-09-22,0.0,-0.35,0.0
2022-09-23,0.35,-0.35,0.0
2022-09-26,0.0,0.0,0.0
2022-09-27,0.0,-0.35,0.0
2022-09-28,-0.35,-0.35,0.0
2022-09-29,0.35,0.35,0.0
2022-09-30,0.0,-0.35,0.0
2022-10-03,0.0,0.0,0.0
2022-10-04,0.0,-0.35,0.35
2022-10-05,0.0,0.0,0.35
2022-10-06,0.35,-0.35,0.0
2022-10-07,0.0,-0.35,0.0
2022-10-10,0.0,-0.35,-0.33840556459879745
2022-10-11,0.0,-0.35,-0.35
2022-10-12,-0.35,0.0,0.0
2022-10-13,-0.35,0.0,0.35
2022-10-14,0.0,0.0,0.0
2022-10-17,0.0,0.0,0.0
2022-10-18,0.3039363454935481,-0.35,-0.2777636256470717
2022-10-19,0.0,0.0,0.35
2022-10-20,0.0,0.0,0.0
2022-10-21,0.0,-0.35,0.0
2022-10-24,0.0,0.35,0.35
2022-10-25,0.0,-0.35,0.0
2022-10-26,-0.35,0.35,0.0
2022-10-27,-0.35,-0.35,0.0
2022-10-28,-0.2898639666567828,-0.35,-0.26274837995446404
2022-10-31,-0.35,0.0,-0.35
2022-11-01,0.27362163490003844,0.35,-0.2483816349454866
2022-11-02,0.0,0.0,0.0
2022-11-03,0.0,0.0,0.0
2022-11-04,0.0,-0.35,-0.35
2022-11-07,0.0,0.0,-0.35
2022-11-08,-0.2925285681446732,0.35,0.27525544577456623
2022-11-09,0.0,0.0,0.35
2022-11-10,0.0,0.0,0.0
2022-11-11,-0.35,0.0,-0.35
2022-11-14,-0.35,0.0,0.0
2022-11-15,0.0,0.0,0.0
2022-11-16,0.0,-0.35,0.0
2022-11-17,0.0,0.0,0.0
2022-11-18,0.0,-0.35,0.35
2022-11-21,0.35,0.0,0.0
2022-11-22,0.0,0.0,0.0
2022-11-23,0.0,-0.35,-0.35
2022-11-24,-0.35,0.0,-0.35
2022-11-25,0.0,-0.35,-0.35
2022-11-28,0.0,0.0,0.0
2022-11-29,0.0,0.35,0.0
2022-11-30,0.2764877391341898,-0.35,0.35
2022-12-01,0.27245446866555095,-0.35,0.34416682172838203
2022-12-02,0.35,0.0,0.0
2022-12-05,0.0,0.0,-0.35
2022-12-06,0.35,0.0,-0.35
2022-12-07,0.35,0.0,0.0
2022-12-08,0.0,0.35,0.35
2022-12-09,0.0,0.35,0.0
2022-12-12,0.0,0.0,0.0
2022-12-13,0.0,0.0,0.35
2022-12-14,-0.24870182034570026,-0.35,0.35
2022-12-15,0.0,0.35,0.35
2022-12-16,0.0,0.0,0.0
2022-12-19,-0.35,0.0,0.0
2022-12-20,-0.35,0.0,0.0
2022-12-21,0.0,0.0,-0.35
2022-12-22,-0.35,0.0,-0.35
2022-12-23,0.0,0.0,-0.35
2022-12-26,-0.35,0.0,0.35
2022-12-27,-0.26320330652982754,0.32899457047452,-0.35
2022-12-28,0.0,0.35,0.35
2022-12-29,0.0,0.0,0.35
2022-12-30,0.0,0.35,0.35
2023-01-02,0.0,0.0,0.0
2023-01-03,0.0,-0.35,0.0
2023-01-04,0.0,0.0,-0.35
2023-01-05,0.35,0.0,0.0
2023-01-06,0.35,0.0,0.0
2023-01-09,0.35,0.0,0.0
2023-01-10,0.0,0.0,0.0
2023-01-11,-0.35,0.0,0.0
2023-01-12,0.0,0.0,0.35
2023-01-13,0.0,0.0,0.0
2023-01-16,0.35,0.0,0.0
2023-01-17,0.35,0.0,0.0
2023-01-18,0.0,0.35,0.0
2023-01-19,0.0,0.0,0.0
2023-01-20,0.0,0.0,-0.35
2023-01-23,0.0,0.35,-0.35
2023-01-24,0.0,0.35,0.0
2023-01-25,0.35,0.35,0.0
2023-01-26,0.0,0.35,0.0
2023-01-27,0.0,0.0,0.0
2023-01-30,-0.2726454603026065,-0.35,-0.35
2023-01-31,0.0,0.35,0.0
2023-02-01,-0.35,0.0,0.35
2023-02-02,0.0,0.0,0.35
2023-02-03,0.0,0.0,0.35
2023-02-06,-0.35,0.0,0.0
2023-02-07,0.35,0.0,0.0
2023-02-08,0.0,0.0,0.0
2023-02-09,0.0,-0.35,-0.35
2023-02-10,0.35,0.0,0.0
2023-02-13,0.0,0.0,0.0
2023-02-14,0.0,0.0,0.35
2023-02-15,0.35,0.0,0.35
2023-02-16,0.35,0.3292246292077836,-0.27987948913191385
2023-02-17,0.0,0.35,0.0
2023-02-20,0.0,0.35,0.0
2023-02-21,0.0,0.35,0.0
2023-02-22,0.0,0.0,-0.35
2023-02-23,0.0,0.0,-0.35
2023-02-24,0.35,0.0,0.0
2023-02-27,0.0,-0.35,0.0
2023-02-28,0.0,0.35,0.0
2023-03-01,0.0,0.35,0.35
2023-03-02,0.0,0.35,0.0
2023-03-03,0.0,0.35,0.0
2023-03-06,-0.35,0.0,0.35
2023-03-07,0.0,0.35,-0.35
2023-03-08,-0.35,0.35,0.0
2023-03-09,-0.3089676626315167,0.35,-0.31571179366307744
2023-03-10,-0.35,0.35,0.0
2023-03-13,0.0,0.0,0.35
2023-03-14,0.0,0.35,0.0
2023-03-15,0.0,0.0,0.0
2023-03-16,-0.35,0.0,0.0
2023-03-17,0.35,0.0,-0.35
2023-03-20,0.0,0.35,-0.35
2023-03-21,0.0,0.35,-0.35
2023-03-22,0.0,0.0,0.0
2023-03-23,0.0,0.0,0.0
2023-03-24,0.35,0.0,-0.35
2023-03-27,0.0,0.0,-0.35
2023-03-28,0.0,0.0,0.0
2023-03-29,0.0,0.0,0.35
2023-03-30,0.0,0.0,-0.35
2023-03-31,-0.3047572808235151,0.35,-0.3111863718307371
2023-04-03,0.0,0.0,0.35
2023-04-04,0.0,0.0,0.0
2023-04-05,0.35,0.0,0.0
2023-04-06,-0.35,0.0,-0.35
2023-04-07,-0.28546747051251964,0.35,0.32293972259454656
2023-04-10,0.0,0.0,0.0
2023-04-11,-0.35,0.0,0.0
2023-04-12,0.0,0.0,0.0
2023-04-13,-0.35,0.0,0.0
2023-04-14,-0.35,0.0,0.0
2023-04-17,-0.35,0.35,0.0
2023-04-18,-0.35,0.0,0.0
2023-04-19,0.0,0.0,0.0
2023-04-20,-0.35,0.0,0.0
2023-04-21,0.0,0.0,0.0
2023-04-24,0.0,0.0,0.0
2023-04-25,0.0,0.0,0.35
2023-04-26,0.0,0.0,-0.35
2023-04-27,0.0,-0.35,0.0
2023-04-28,0.0,-0.35,0.35
2023-05-01,0.0,0.35,-0.35
2023-05-02,0.0,0.35,-0.35
2023-05-03,-0.31117088653284947,0.3069580008413152,-0.35
2023-05-04,-0.35,-0.35,0.0
2023-05-05,0.35,0.0,0.0
2023-05-08,0.0,0.0,-0.35
2023-05-09,0.0,0.0,0.0
2023-05-10,0.0,0.0,-0.35
2023-05-11,0.35,0.0,0.0
2023-05-12,-0.35,-0.33834025165841325,-0.2838857128212109
2023-05-15,-0.35,0.0,0.0
2023-05-16,0.0,0.0,-0.35
2023-05-17,0.0,0.0,0.0
2023-05-18,0.0,0.0,-0.35
2023-05-19,0.0,0.0,0.0
2023-05-22,-0.35,-0.35,0.0
2023-05-23,-0.35,0.0,-0.35
2023-05-24,-0.35,0.0,0.35
2023-05-25,0.35,0.0,0.35
2023-05-26,0.0,0.35,0.35
2023-05-29,0.35,0.0,0.0
2023-05-30,0.0,0.0,0.0
2023-05-31,0.0,-0.35,0.0
2023-06-01,0.0,0.0,0.0
2023-06-02,0.0,-0.35,0.0
2023-06-05,-0.35,0.0,0.35
2023-06-06,0.0,0.35,0.35
2023-06-07,0.0,0.0,0.0
2023-06-08,-0.35,0.0,-0.35
2023-06-09,-0.35,0.0,0.0
2023-06-12,-0.35,0.0,0.0
