timestamp,gross_return,trading_cost,net_return,turnover,gross_exposure,equity,benchmark_return,benchmark_equity,drawdown
2021-02-23,0.0,0.000245,-0.000245,0.35,0.0,99157.48198373125,0.000986934270031233,99437.76459537208,-0.012581597475383344
2021-02-24,0.0,0.0,0.0,0.0,0.0,99157.48198373125,0.001385436283701691,99575.5292824127,-0.012581597475383344
2021-02-25,0.0002575534406535129,0.000245,1.2553440653512919e-05,0.35,0.35,99158.72675129668,0.0017655657726809808,99751.3364287103,-0.012569201977067235
2021-02-26,0.0023193385445378634,0.00049,0.0018293385445378634,0.7,0.35,99340.12163217012,-0.007941768366677074,98959.13442052701,-0.010762856758180117
2021-03-01,-0.0024306856126238394,0.000245,-0.0026756856126238394,0.35,0.7,99074.31869796262,0.002389653516291279,99195.61246406418,-0.013409744349825337
2021-03-02,-0.001196504176711255,0.00049,-0.001686504176711255,0.7,0.7,98907.22944567369,-0.0020129981785836915,98995.93187685052,-0.015073632936681958
2021-03-03,0.00856473609762564,0.0007349999999999999,0.00782973609762564,1.0499999999999998,0.35,99681.64695038061,-0.00875018582708409,98129.69907680272,-0.007361919406983053
2021-03-04,0.0050211010819935535,0.0004518909257067225,0.004569210156286831,0.6455584652953179,0.947706391439201,100137.1133440217,0.0015743526334777898,98284.18982696666,-0.002826347407620333
2021-03-05,-0.0031033859696973807,0.0003166055259925592,-0.00341999149568994,0.45229360856079887,0.7,99794.6452679822,0.0021130124155438468,98491.8655403227,-0.006236672819212474
2021-03-08,-0.0037420714622557246,0.00049,-0.004232071462255725,0.7,0.7,99372.30719765763,0.010148274255595243,99491.38800377109,-0.010442350236410602
2021-03-09,0.006479120765210988,0.000245,0.006234120765210988,0.35,0.35,99991.80616144548,-0.007975616494496887,98697.88284854783,-0.00427332834364591
2021-03-10,0.0032220169294808537,0.0005217776174749769,0.002700239312005877,0.7453965963928242,0.974941627081099,100261.80796732109,-0.0005111501732145696,98647.4334086339,-0.0015846280408267077
2021-03-11,0.00025758674376816226,0.0005217776174749769,-0.00026419087370681466,0.7453965963928242,0.35,100235.31971267478,-0.0059955552770766625,98055.98726869069,-0.0018484002702667812
2021-03-12,0.0,0.000245,-0.000245,0.35,0.0,100210.76205934519,-0.003688764151607312,97694.28185800348,-0.002092947412200563
2021-03-15,0.005525837120090465,0.000245,0.005280837120090465,0.35,0.35,100739.95877146073,-0.0020433288593085797,97494.6603124936,0.0
2021-03-16,0.006028926689168912,0.00049,0.005538926689168912,0.7,0.35,101297.95001776576,0.0026188104444303897,97749.98034719615,0.0
2021-03-17,0.0035347849810144216,0.0007349999999999999,0.0027997849810144216,1.0499999999999998,0.7,101581.56249683305,-0.0025672077363929993,97499.03584141657,0.0
2021-03-18,0.004562419758801589,0.0007349999999999999,0.003827419758801589,1.0499999999999998,0.35,101970.35777626338,-0.005637868088178566,96949.34913861807,0.0
2021-03-19,-0.000403163115636318,0.00049,-0.000893163115636318,0.7,0.35,101879.28161380936,-0.0064640612457784,96322.6626080477,-0.000893163115636475
2021-03-22,0.0022283826956901523,0.0005313923371516879,0.0016969903585384643,0.7591319102166969,0.990868089783303,102052.16977244282,-0.003225069273615877,96012.01534851761,0.0
2021-03-23,0.0009607365100966171,0.0004911144942777283,0.0004696220158188888,0.701592134682469,0.9892759551008339,102100.09571813006,0.008531269389762786,96831.11971610985,0.0
2021-03-24,0.008028078748823846,0.0005325068314294162,0.00749557191739443,0.760724044899166,0.35,102865.39432835815,-0.01084190094460972,95781.28630779215,0.0
2021-03-25,0.006637244271078191,0.00049,0.006147244271078191,0.7,0.35,103497.73303433534,-0.004623576484945935,95338.43420472156,0.0
2021-03-26,0.008674388057188759,0.0007349999999999999,0.00793938805718876,1.0499999999999998,0.7,104319.44169993425,-0.0030848066761183976,95044.33356639616,0.0
2021-03-29,-0.006881431548816352,0.000245,-0.0071264315488163525,0.35,0.35,103576.01633944895,0.00746150516287684,95753.50735200402,-0.007126431548816203
2021-03-30,-0.0014975345722945343,0.0007349999999999999,-0.0022325345722945342,1.0499999999999998,0.7,103344.77930211059,0.008898830974901184,96605.60162918345,-0.009343056116300819
2021-03-31,-0.002009198852362215,0.000245,-0.002254198852362215,0.35,0.35,103111.81961921015,0.002259472256908368,96823.87930592653,-0.011576193862288142
2021-04-01,0.0009531487717586883,0.00049,0.00046314877175868835,0.7,0.35,103159.5757318206,-0.005449729015330289,96296.21540149619,-0.011118406590498231
2021-04-02,-0.003988039364889728,0.0007349999999999999,-0.004723039364889728,1.0499999999999998,0.7,102672.34899477389,-0.0018881973908370837,96114.3891388276,-0.015788933283386264
2021-04-05,0.0028497818437908514,0.0007230792556310965,0.0021267025881597547,1.0329703651872808,0.9999999999999998,102890.70254511353,0.0010340721787699403,96213.77835461551,-0.013695809060504383
2021-04-06,0.004118664545620321,0.0002454669389499515,0.0038731976066703694,0.35066705564278783,0.7,103289.21856795989,-0.0075902208367064255,95483.49452937004,-0.0098756580287086
2021-04-07,-0.004789766690335589,0.000245,-0.005034766690335589,0.35,0.35,102769.18145084316,0.0008264521340403119,95562.40706718949,-0.014860703084955906
2021-04-08,0.003936246588495634,0.00049,0.003446246588495634,0.7,0.35,103123.34939182062,-0.011036021635932832,94507.77827521415,-0.011465670143769424
2021-04-09,-0.00037534047645936767,0.000245,-0.0006203404764593677,0.35,0.7,103059.37780412482,-0.0003941705068840247,94470.52609634692,-0.012078898000948857
2021-04-12,-0.002454894637779958,0.000245,-0.002699894637779958,0.35,0.35,102781.12834261853,0.00025164779618943217,94494.29939604392,-0.014746180886785698
2021-04-13,-0.001117636909304188,0.00047017662660552457,-0.0015878135359097124,0.6716808951507494,1.0,102617.93107580004,0.004241706341541418,94895.11646503162,-0.01631058023708043
2021-04-14,0.0012165015616110385,0.0005031504379246646,0.000713351123686374,0.718786339892378,0.35,102691.13369224333,0.004082849314107777,95282.55892620307,-0.015608864284134216
2021-04-15,0.0063950682841497405,0.00049,0.0059050682841497405,0.7,0.35,103297.53184887276,-0.0026820964002759093,95027.00191789801,-0.009795967409420347
2021-04-16,-0.002297952502882672,0.00049,-0.002787952502882672,0.7,0.35,103009.5432364131,-0.0007013436650456691,94960.35533209461,-0.012556609220445769
2021-04-19,0.00865662789395798,0.000245,0.00841162789395798,0.35,0.7,103876.02118364436,-0.0024068124486290956,94731.80356675509,-0.004250602850860208
2021-04-20,-0.0011236930662609059,0.0,-0.0011236930662609059,0.0,0.7,103759.29641888953,-0.006053140103132478,94158.37868754308,-0.005369519544170198
2021-04-21,-0.001329731640431698,0.00098,-0.002309731640431698,1.4,0.7,103519.64028896188,-0.01724272518152133,92534.83164029616,-0.007666849035416923
2021-04-22,-0.0012142946037314347,0.0007232614227158855,-0.0019375560264473202,1.0332306038798365,0.9786613128846308,103319.06518606436,0.0013461692906551193,92659.39918896627,-0.009589550112311662
2021-04-23,0.005410915623534814,0.0004345411770149501,0.004976374446519863,0.6207731100213573,0.9829142133064437,103833.21954189459,-0.00195075758538014,92478.64316314163,-0.004660896857924479
2021-04-26,-0.003937072413153586,0.0002394782579957085,-0.004176550671149294,0.34211179713672646,0.7,103399.5548391293,0.006170657576001881,93049.29720319464,-0.008817981057173685
2021-04-27,0.002442650643157828,0.0002623673378815422,0.002180283305276286,0.37481048268791745,0.9981962090888394,103624.99516231804,-0.0021129078227755485,92852.69261523026,-0.006656923448782659
2021-04-28,-0.0020419617661943776,0.0004537373463621877,-0.0024956991125565653,0.6481962090888396,0.35,103366.37835385278,0.0028657326300474497,93118.78360624549,-0.009136008883395608
2021-04-29,-0.008517720127020187,0.0004436932437400124,-0.0089614133707602,0.6338474910571605,0.9838474910571604,102440.0695087855,0.0075403196765227625,93820.92900252552,-0.01801555070199279
2021-04-30,-0.007572049964760971,0.000481505724614146,-0.008053555689375116,0.6878653208773514,0.971712811934512,101615.06270417305,-0.0016503363809540577,93666.09291009775,-0.025924017150514622
2021-05-03,0.001005160212457945,0.0007020677671989603,0.00030309244525898477,1.0029539531413718,0.7,101645.86146200319,0.005902389067661569,94218.94663290089,-0.025628782079004764
2021-05-04,0.0008150976706970455,0.0006837747738702252,0.00013132289682682029,0.9768211055288931,0.9716784839227415,101659.20989098083,-0.0067814797944976135,93580.00275005102,-0.025500824828082802
2021-05-05,0.00491969507981006,0.0007862252261297748,0.004133469853680285,1.123178894471107,0.7,102079.41517041417,0.006359659313620296,94175.139686109,-0.021472761865073298
2021-05-06,0.0,0.00049,-0.00049,0.7,0.0,102029.39625698066,0.005540671545558558,94696.93320286683,-0.021952240211759455
2021-05-07,0.004181755367547912,0.000245,0.003936755367547912,0.35,0.35,102431.061030343,-0.005839708856495429,94143.9306833591,-0.018101905443694832
2021-05-10,0.002358462513143322,0.00049,0.001868462513143322,0.7,0.35,102622.44962805971,-0.0024715089743398235,93911.25311379555,-0.01626726566228942
2021-05-11,-0.004410252702434969,0.00049,-0.004900252702434969,0.7,0.35,102119.57369193931,0.0050516896604424115,94385.6636201497,-0.021087804652201503
2021-05-12,0.0032037215359160707,0.00049,0.0027137215359160707,0.7,0.35,102396.6977783057,0.005884294465783424,94941.05665823903,-0.01843130954591532
2021-05-13,-0.004456702030334264,0.0007349999999999999,-0.005191702030334263,1.0499999999999998,0.7,101865.08463455053,0.004275500064299294,95346.97715208598,-0.02352732170905847
2021-05-14,0.003333733304288315,0.0003076430190385455,0.0030260902852497695,0.4394900271979222,0.9605099728020777,102173.33757756928,-0.007389080902706587,94642.4506240807,-0.020572427223470413
2021-05-17,-0.0022144308205316876,0.0003076430190385455,-0.0025220738395702333,0.4394900271979222,0.7,101915.64887576332,-0.0019685617470375596,94456.14111613625,-0.023042615882523876
2021-05-18,-0.0006896272178589124,0.0007349999999999999,-0.0014246272178589123,1.0499999999999998,0.35,101770.45706844916,0.0026606803089343303,94707.45871086189,-0.024434415962625855
2021-05-19,0.0,0.000245,-0.000245,0.35,0.0,101745.52330646738,-0.00271965050559142,94449.8875228956,-0.024673429530715052
2021-05-20,0.00023341804211782777,0.000245,-1.1581957882172218e-05,0.35,0.35,101744.34489410174,0.0010324788862250411,94547.40503756932,-0.024684725721975664
2021-05-21,0.0015258896441400494,0.000245,0.0012808896441400494,0.35,0.7,101874.6681718264,-0.0047728780275695755,94096.14180550179,-0.02343545448738138
2021-05-24,0.0015536022877446708,0.0007349999999999999,0.000818602287744671,1.0499999999999998,0.35,101958.06300825509,-0.002263908680704363,93883.11673324752,-0.022636036516294422
2021-05-25,-0.005950385231527036,0.0004236070155914549,-0.006373992247118491,0.6051528794163641,0.9551528794163641,101308.18310510924,0.006962658102859305,94536.79277669195,-0.028865746842152706
2021-05-26,-0.00039226098424609583,0.00020440378009270072,-0.0005966647643387966,0.2920054001324296,0.7,101247.73608191125,0.00835309498713103,95326.46758653437,-0.02944518843245436
2021-05-27,-0.000806129845672393,0.0007349999999999999,-0.0015411298456723928,1.0499999999999998,0.35,101091.70017402867,-0.00036749144725937527,95291.43592499888,-0.030940939419421998
2021-05-28,-0.0013973587837000363,0.000245,-0.0016423587837000363,0.35,0.7,100925.6713322887,-0.009684246391118386,94368.61018053771,-0.03253248207949044
2021-05-31,0.0043619943135184466,0.0,0.0043619943135184466,0.0,0.7,101365.90853672818,-0.0024254569966364325,94139.72317471248,-0.028312394267807184
2021-06-01,0.004287774064821625,0.000245,0.0040427740648216245,0.35,0.35,101775.70800281754,-0.006679060733643327,93510.95824618019,-0.024384080816244547
2021-06-02,0.001787338546918693,0.00049,0.001297338546918693,0.7,0.35,101907.74555194953,-0.0010952301176950785,93408.54222837446,-0.0231183766773001
2021-06-03,-0.004312559671406635,0.00049,-0.004802559671406635,0.7,0.35,101418.32752295776,-0.0025918757441490228,93166.43889347643,-0.027809908965207963
2021-06-04,0.002070382103139196,0.000245,0.001825382103139196,0.35,0.7,101603.45472294847,-0.0038922528185149075,92803.8115591023,-0.02603529057218379
2021-06-07,-0.00047352218674139853,0.000245,-0.0007185221867413985,0.35,0.35,101530.45038648046,0.006307991804465322,93389.21724184025,-0.02673510582501082
2021-06-08,-0.005277493039773906,0.000245,-0.005522493039773906,0.35,0.7,100969.749180896,-0.002100989509569088,93193.00747610828,-0.032109954428948595
2021-06-09,-0.001032785632640837,0.0007349999999999999,-0.0017677856326408369,1.0499999999999998,0.35,100791.25630896268,-0.003084573544141637,92905.54679074849,-0.033820976545485104
2021-06-10,-0.004826220826709748,0.00049,-0.005316220826709748,0.7,0.35,100255.42773302273,0.010311452874268268,93863.53795823941,-0.03895739759230399
2021-06-11,0.0003725755208236925,0.00049,-0.0001174244791763075,0.7,0.35,100243.65529163659,0.00943430803410994,94749.07548850881,-0.03907024751935795
2021-06-14,-0.0027018446085766423,0.0007349999999999999,-0.0034368446085766423,1.0499999999999998,0.7,99899.13342540352,0.008060220319013286,95512.773911969,-0.04237281375839186
2021-06-15,-0.010729667804305298,0.00049,-0.011219667804305299,0.7,0.7,98778.29833443252,0.003892614746788888,95884.56834420543,-0.05311707266839427
2021-06-16,0.004079521632961991,0.00049,0.003589521632961991,0.7,0.7,99132.86517317114,0.004933340292660497,96357.59954866227,-0.0497182159168551
2021-06-17,0.0011859917311941692,0.0007349999999999999,0.0004509917311941693,1.0499999999999998,0.35,99177.57327565383,0.006165948846724056,96951.73557847244,-0.04928964668992908
2021-06-18,-0.0025610052668930683,0.0,-0.0025610052668930683,0.0,0.35,98923.5789881372,0.004968997019954531,97433.48846364128,-0.05172442091204599
2021-06-21,-0.004609631712540923,0.0007349999999999999,-0.005344631712540923,1.0499999999999998,0.7,98394.86889075916,-0.0033208941124662403,97109.92216544533,-0.05679260464426761
2021-06-22,0.000123663674689245,0.0007349999999999999,-0.0006113363253107549,1.0499999999999998,0.35,98334.71653318206,0.0011647363555290131,97223.029622274,-0.05736922158735025
2021-06-23,-0.0017774266380108038,0.0,-0.0017774266380108038,0.0,0.35,98159.93378857472,0.006428620087610877,97848.03954348214,-0.0590446786427099
2021-06-24,-0.0008343096286019369,0.0,-0.0008343096286019369,0.0,0.35,98078.03801067198,0.008479777244088549,98677.76912258164,-0.0598297267274025
2021-06-25,0.0006126325292446555,0.0,0.0006126325292446555,0.0,0.35,98138.12380716181,-0.0006273323469379773,98615.86536608737,-0.05925374783496695
2021-06-28,-0.00017625034792402236,0.0005342632970273453,-0.0007105136449513677,0.7632332814676361,0.9742938887658261,98068.3953311069,-0.0022429857343860085,98394.6713868871,-0.059922160883566944
2021-06-29,-0.003359414457482562,0.0002892632970273453,-0.003648677754509907,0.41323328146763616,0.7,97710.5753586418,-0.001013153185858336,98294.98251209999,-0.063352201982659
2021-06-30,0.01215490275582377,0.0006858836653594783,0.011469019090464293,0.9798338076563976,0.9798338076563976,98831.21981277032,0.011822999281474603,99457.12401971311,-0.05260977050615667
2021-07-01,-0.004376308545101726,0.00020603626826478996,-0.004582344813366516,0.2943375260925571,0.7,98378.34108526258,-0.004399035759323581,99019.60857463093,-0.05695103921051192
2021-07-02,-1.4676630492514026e-05,0.00022367425435321285,-0.00023835088484572687,0.31953464907601836,0.9992044094372876,98354.89252061525,0.003898254241953595,99405.61218379356,-0.057175815764769045
2021-07-05,0.005837770782282475,7.714871133523726e-06,0.005830055911148951,0.011021244476462466,0.9939492032022665,98928.3070431455,0.005884627967633967,99990.57722939008,-0.051679098056294004
2021-07-06,6.299515548032755e-05,0.0002842355577584134,-0.00022124040227808583,0.40605079679773337,0.7,98906.42010469858,0.0046331668163612045,100453.85025375811,-0.05188890495412879
2021-07-07,-0.003802609144932661,0.0,-0.003802609144932661,0.0,0.7,98530.31764711591,-0.001125432620270132,100340.79621385079,-0.05549420087456225
2021-07-08,-0.0008515918520111575,0.000245,-0.0010965918520111574,0.35,0.35,98422.27010360801,0.00317521129163952,100659.39944300111,-0.05652993823806052
2021-07-09,-0.005919357175874712,0.000245,-0.006164357175874711,0.35,0.7,97815.56007662896,-0.0007883577163230182,100580.04382872979,-0.06234582468350569
2021-07-12,0.0029393163719093397,0.00049,0.0024493163719093397,0.7,0.7,98055.14132935212,0.002826721124156236,100864.355563289,-0.06004921296071397
2021-07-13,-0.0034082791141218983,0.00049,-0.0038982791141218983,0.7,0.7,97672.89501987564,-0.010554033532512053,99799.82977243884,-0.06371340348213161
2021-07-14,0.011905535074461786,0.0,0.011905535074461786,0.0,0.7,98835.74309735898,-0.0003174921190683226,99768.14411300173,-0.052566410567539745
2021-07-15,-0.0014423471910834317,0.0,-0.0014423471910834317,0.0,0.7,98693.18764092388,4.307497218125622e-05,99772.44162303397,-0.05393293874399563
2021-07-16,0.0008057111585137777,0.000245,0.0005607111585137777,0.35,0.35,98748.52601250344,0.007154289483969863,100486.24255292764,-0.05340246838604701
2021-07-19,-0.0020046551228646136,0.00045727381998218183,-0.0024619289428467954,0.6532483142602598,0.9694449869316133,98505.4141582498,-0.003340464400271026,100150.57183696258,-0.055732924246354676
2021-07-20,0.0018311181963647837,0.0005227261800178182,0.0013083920163469655,0.7467516857397403,0.35,98634.2978557014,-0.0019785393285405664,99952.41999180733,-0.05449745274313933
2021-07-21,-0.0005292449176809043,0.0007349999999999999,-0.0012642449176809042,1.0499999999999998,0.7,98509.5999459283,0.009871539219106365,100939.10422580106,-0.055692799533163195
2021-07-22,0.0,0.00049,-0.00049,0.7,0.0,98461.3302419548,0.0031657838987892615,101258.65561671733,-0.05615551006139197
2021-07-23,6.597165864374865e-06,0.00049,-0.0004834028341356251,0.7,0.7,98413.73375586308,0.00019197071397214494,101278.09431313192,-0.056611767162811466
2021-07-26,-0.005661868003507774,0.0007349999999999999,-0.006396868003507774,1.0499999999999998,0.35,97784.19409129447,-0.004275094179646073,100845.1209216082,-0.06264649716433346
2021-07-27,-0.0016451838078788803,0.000245,-0.0018901838078788803,0.35,0.7,97599.36399095661,0.004414859930133945,101290.3380051145,-0.06441826757765201
2021-07-28,0.0006690741248008169,0.000245,0.0004240741248008169,0.35,0.35,97640.75335582219,-0.00568358756630342,100714.64549944198,-0.06402151157329539
2021-07-29,0.0,0.000245,-0.000245,0.35,0.0,97616.83137125,-0.0007677903395754507,100637.31776757374,-0.0642508263029602
2021-07-30,-0.0015584766470194355,0.000245,-0.0018034766470194355,0.35,0.35,97440.78169551592,-0.002554009405758969,100380.28911142501,-0.06593842808519046
2021-08-02,-0.0030918988171574732,0.0,-0.0030918988171574732,0.0,0.35,97139.50465784867,0.0027708539145443836,100658.42822845248,-0.06882645195454595
2021-08-03,0.0010242126574575349,0.0,0.0010242126574575349,0.0,0.35,97238.9961680584,-0.003051396985009447,100351.27940404038,-0.06787273222034818
2021-08-04,-0.001303495923451414,0.000245,-0.001548495923451414,0.35,0.7,97088.42197889165,-0.004079768595881365,99941.86940577127,-0.06931612749464278
2021-08-05,0.003316791617022624,0.000245,0.003071791617022624,0.35,0.35,97386.65737963637,0.006422731431854456,100583.769191762,-0.06645726057698265
2021-08-06,0.0,0.000245,-0.000245,0.35,0.0,97362.79764857834,-0.0026830912358817294,100313.89376217163,-0.0666859785481414
2021-08-09,0.007154998409877094,0.00049,0.006664998409877094,0.7,0.7,98011.7205400873,0.0008211174007987468,100396.26324588165,-0.060465442079248755
2021-08-10,-0.0004990725031561949,0.0007349999999999999,-0.0012340725031561948,1.0499999999999998,0.35,97890.76697078175,0.0016364917918363364,100560.56090661456,-0.06162489584294384
2021-08-11,0.0018950644753959968,0.000245,0.0016500644753959968,0.35,0.7,98052.2930478295,-0.006543496016846413,99902.54327687029,-0.060076516418978265
2021-08-12,-0.003846592328477982,0.0,-0.003846592328477982,0.0,0.7,97675.12584960205,0.0015791304876502006,100060.30242875259,-0.06369201888027731
2021-08-13,-0.0090496709382769,0.00049,-0.0095396709382769,0.7,0.7,96743.33729014207,0.006676457620357956,100728.35079739835,-0.07262408891704186
2021-08-16,-0.003022337963368527,0.00049,-0.003512337963368527,0.7,0.7,96403.54199387493,0.007453443854259945,101479.12390459895,-0.07588134653585199
2021-08-17,-0.0019170098944389145,0.000245,-0.0021620098944389148,0.35,0.35,96195.11658222522,0.0068503673900688344,102174.29318576776,-0.07787930020827694
2021-08-18,0.0015796589466454125,0.00049,0.0010896589466454125,0.7,0.35,96299.93645163263,0.0031434269779446744,102495.47061542033,-0.07687450313786215
2021-08-19,-0.0007242772865872437,0.000245,-0.0009692772865872437,0.35,0.7,96206.59511053027,0.003359551682458606,102839.80944617072,-0.07776926771464021
2021-08-20,0.00822106749344758,0.0,0.00822106749344758,0.0,0.7,96997.51602224872,0.005649497651274908,103420.80270809442,-0.0701875466199906
2021-08-23,-6.254581981102116e-06,0.0,-6.254581981102116e-06,0.0,0.7,96996.9093433328,-0.009920745762407349,102394.79121788334,-0.07019336220820738
2021-08-24,-0.002562452423894512,0.000245,-0.002807452423894512,0.35,0.35,96724.59513508658,0.0030710520295495667,102709.25094926833,-0.07280375010722917
2021-08-25,-0.001738477742291065,0.0004489112750306148,-0.0021873890173216798,0.6413018214723069,0.9395014520920786,96513.02081798321,-0.0018661524031229708,102517.5798337864,-0.07483188900114635
2021-08-26,0.006958121602262201,0.000322348983535545,0.0066357726187266566,0.46049854790792144,0.7,97153.45927887778,0.00484588013941023,103014.36773784333,-0.06869268378246107
2021-08-27,0.0,0.00049,-0.00049,0.7,0.0,97105.85408383113,0.0018676447902195026,103206.76198506668,-0.06914902436740766
2021-08-30,-0.0031762052767423054,0.000245,-0.0034212052767423054,0.35,0.35,96773.63502343696,0.005480850285046597,103772.42279591126,-0.07233365663710267
2021-08-31,-0.001871193321212472,0.00049,-0.0023611933212124717,0.7,0.35,96545.13376275018,-9.922305981254394e-05,103762.12617859727,-0.0745240562113646
2021-09-01,-0.009063963715751121,0.000245,-0.009308963715751122,0.35,0.7,95646.3986156204,-0.008892878000887486,102839.38224937832,-0.08313927819189348
2021-09-02,2.8995358960959294e-05,0.00098,-0.0009510046410390407,1.4,0.7,95555.43844663829,0.002100066115397814,103055.35175136868,-0.08401121699351932
2021-09-03,-0.004233037718184174,0.00049,-0.004723037718184174,0.7,0.7,95104.12650667719,0.012414447440302364,104334.72699912792,-0.08833746656509256
2021-09-06,0.009370631326152346,0.000245,0.009125631326152345,0.35,0.35,95972.01170277287,-0.00808371397318608,103491.31490859651,-0.08001797039109959
2021-09-07,0.0019483453997859443,0.000245,0.0017033453997859444,0.35,0.7,96135.48518741499,0.0060588101492731194,104118.34913772633,-0.07845092323307956
2021-09-08,0.0,0.00049,-0.00049,0.7,0.0,96088.37879967316,0.009839172564720222,105142.78754204621,-0.07890248228069541
2021-09-09,0.0,0.0,0.0,0.0,0.0,96088.37879967316,0.007356040908342372,105916.22218842265,-0.07890248228069541
2021-09-10,-0.003549072738760461,0.000245,-0.003794072738760461,0.35,0.35,95723.81250115763,-0.0029372776863993235,105605.11683236089,-0.08239719326241401
2021-09-13,-0.003746844374706304,0.00049,-0.004236844374706304,0.7,0.35,95318.24560463667,0.003012312622652965,105923.23245881175,-0.08628493355235478
2021-09-14,-0.003811990103604324,0.0004356106786373856,-0.00424760078224171,0.6223009694819794,0.9723009694819793,94913.37175004449,0.009641433275831298,106944.48423692373,-0.09016603038334403
2021-09-15,0.004841469808379916,0.0004356106786373856,0.004405859129742531,0.6223009694819794,0.35,95331.54669550406,0.0031458206766116956,107280.91240668582,-0.08615743008175869
2021-09-16,-0.0020413930671658695,0.0,-0.0020413930671658695,0.0,0.35,95136.93753699766,0.0010434836860610714,107392.85828860797,-0.08802294196847082
2021-09-17,0.0014805534736391898,0.000245,0.0012355534736391898,0.35,0.7,95254.4843106429,-0.00013589860851215274,107378.2637486024,-0.08689614554654068
2021-09-20,0.005137662665040187,0.000245,0.004892662665040187,0.35,0.35,95720.53236970726,0.008664377593634106,108308.62957106912,-0.08242863640855169
2021-09-21,0.003089159985023626,0.00049,0.0025991599850236262,0.7,0.35,95969.32534718777,-0.0014653485199936551,108149.9196810246,-0.08004372163690121
2021-09-22,0.0009421189369652305,0.000245,0.0006971189369652305,0.35,0.7,96036.22738125507,-0.0007889226668809091,108064.59775796691,-0.07940240269407428
2021-09-23,0.011546436550056549,0.00049,0.011056436550056548,0.7,0.7,97098.04583580271,0.00738590000031895,108862.75207058193,-0.06922387377132688
2021-09-24,0.005100271575555537,0.000245,0.004855271575555537,0.35,0.35,97569.48321779126,0.003204786362895562,109211.633933845,-0.06470470290244323
2021-09-27,-0.004825032156781595,0.0,-0.004825032156781595,0.0,0.35,97098.70732374486,-0.008259928978969914,108309.5535938742,-0.06921753278702547
2021-09-28,0.0007933787838158069,0.000245,0.0005483787838158069,0.35,0.7,97151.95419477715,-0.0045120956848521505,107820.85052447501,-0.06870711142965802
2021-09-29,-0.00031538753230608276,0.0,-0.00031538753230608276,0.0,0.7,97121.31367968494,0.006508372958855424,108522.58883242932,-0.06900082959563847
2021-09-30,0.006295341206697036,0.0,0.006295341206697036,0.0,0.7,97732.7254877412,0.005239092832649561,109091.14874976187,-0.06313987215479122
