timestamp,open,high,low,close,volume
2014-01-02,27.669063869723992,27.725868364877165,27.49046793551846,27.611021041870117,72783144.0
2014-01-03,27.657655365503913,27.705528742566262,27.407869469806318,27.409605026245117,66601332.0
2014-01-06,27.608297369411897,27.753405407678596,27.445327088033604,27.715206146240234,70701228.0
2014-01-07,27.905706996818097,28.27009446129408,27.810455571384455,28.2495059967041,102001896.0
2014-01-08,28.4266127201661,28.459355750603915,28.111340763772564,28.308292388916016,89610300.0
2014-01-09,28.36310917140057,28.382457409911222,27.919595137742927,28.035682678222656,83296620.0
2014-01-10,28.25496227532636,28.25496227532636,27.837491008011668,28.034196853637695,85654260.0
2014-01-13,27.942168320772243,28.449183323099184,27.711481117192054,27.855600357055664,96659244.0
2014-01-14,28.226929490828223,28.55063721625881,27.982352169074154,28.510948181152344,99204696.0
2014-01-15,28.600002404602915,28.649860899217472,28.371795620534986,28.49160385131836,77929992.0
2014-01-16,28.503507753844023,28.722535727088474,28.47622284111171,28.68012046813965,67288644.0
2014-01-17,28.69575157919525,28.789515125696234,28.38196935162564,28.538984298706055,107943948.0
2014-01-21,28.79695212969703,28.873104868566248,28.55808057431848,28.865663528442383,79116804.0
2014-01-22,28.93784646377264,28.96959693833305,28.745608059922947,28.898406982421875,62793144.0
2014-01-23,28.77388483346722,28.83564833401931,28.634231147747375,28.776365280151367,77886036.0
2014-01-24,28.550889357689165,28.613894978194406,27.856099537858526,27.87668800354004,155544300.0
2014-01-27,27.932992987818956,27.942914774689342,26.845785967081195,27.316089630126953,173969856.0
2014-01-28,27.541569487726118,27.924312642098553,27.5321430335544,27.856346130371094,88319592.0
2014-01-29,27.75985358695114,27.825090092603638,27.271194234490665,27.457231521606445,95100804.0
2014-01-30,28.40180736229662,28.587596971580997,27.96151674809913,28.163429260253906,203452344.0
2014-01-31,29.055418737764025,29.43220838814398,28.553859982943358,29.294044494628906,222429348.0
2014-02-03,29.250142843210572,29.31265123593113,28.07959127994804,28.11481475830078,182581236.0
2014-02-04,28.227923601062813,28.649858544874196,28.20361635805577,28.232141494750977,112363524.0
2014-02-05,28.361622313538565,28.5449314718353,27.980616650802514,28.35715675354004,95684220.0
2014-02-06,28.553864023042525,28.777854799288797,28.4650613799045,28.77289390563965,77786136.0
2014-02-07,28.96314673363426,29.217893517289244,28.78777424190084,29.206483840942383,105342552.0
2014-02-10,29.066584240939925,29.32951916108687,28.997627064450523,29.094615936279297,77730192.0
2014-02-11,29.27420298865484,29.564420918300417,29.076754141785802,29.52250099182129,81949968.0
2014-02-12,29.49323390253066,29.51803837148762,29.304218933558854,29.43593406677246,68911020.0
2014-02-13,29.2885901377316,29.763608932495117,29.261552889581658,29.763608932495117,73382544.0
2014-02-14,29.657192494535103,29.87498214270095,29.587490429823536,29.835540771484375,87380532.0
2014-02-18,29.80106175131092,30.085328123116067,29.766085940894552,30.035964965820312,84271644.0
2014-02-19,29.897551834474925,29.99478836352513,29.704071333104782,29.824129104614258,84059856.0
2014-02-20,29.84397480270163,29.936993444920063,29.771544624411955,29.8680362701416,67963968.0
2014-02-21,29.959816782133863,30.01091550040233,29.83653554708687,29.86009979248047,74417508.0
2014-02-24,29.899041241584793,30.26615680010264,29.892592458387135,30.076398849487305,66905028.0
2014-02-25,30.161480323023284,30.37381186054075,30.0245566361462,30.262189865112305,57490452.0
2014-02-26,30.361410774806416,30.482459228788546,30.107406965641417,30.266407012939453,79208712.0
2014-02-27,30.222251061422288,30.367113302270877,30.188020142079473,30.242591857910156,50349600.0
2014-02-28,30.270624470744817,30.366123564375393,29.92037668132612,30.15428924560547,92451456.0
2014-03-03,29.93352280401523,29.96056005170009,29.571118568544797,29.832813262939453,84107808.0
2014-03-04,30.13816188774217,30.16296635395653,30.001735432978894,30.135929107666016,58649292.0
2014-03-05,30.139402714940836,30.33858901061979,30.049112187410294,30.219026565551758,49362588.0
2014-03-06,30.318742944652914,30.41473925385469,30.227459862149576,30.252513885498047,50673276.0
2014-03-07,30.43086439658184,30.43557762362717,30.049858692614208,30.13295555114746,60543396.0
2014-03-10,30.155277046584956,30.20364764580451,29.867537679032914,30.053081512451172,48535416.0
2014-03-11,30.10765442504103,30.12129688272177,29.68274367030107,29.765840530395508,68451480.0
2014-03-12,29.67678828405623,29.960806992313362,29.37391855907763,29.94716453552246,78493428.0
2014-03-13,29.963284702720216,30.026537978104216,29.388055555805202,29.49471664428711,93730176.0
2014-03-14,29.319349732835267,29.53961984855121,29.08469415925356,29.09139060974121,91664244.0
2014-03-17,29.25138440881636,29.693410629130508,29.22310504574533,29.57012939453125,86397516.0
2014-03-18,29.633875154936753,30.05208942302945,29.593938451641723,30.045391082763672,72527400.0
2014-03-19,30.058787842616148,30.063501069648876,29.627428313438024,29.74748420715332,64451484.0
2014-03-20,29.764847315043447,30.00446565977416,29.650992538398008,29.695642471313477,67320612.0
2014-03-21,29.92260846156434,30.004960427997343,29.330759120582737,29.345394134521484,128211660.0
2014-03-24,29.373919963264054,29.391530757482755,28.42537403881962,28.722537994384766,121362516.0
2014-03-25,28.922715177326477,29.017966604140177,28.451420827494125,28.742136001586914,96311592.0
2014-03-26,28.823739646195534,29.06087751871427,28.066938772653497,28.078596115112305,103096800.0
2014-03-27,28.050815925974145,28.07785317314751,27.33767048376613,27.63979721069336,152735112.0
2014-03-28,27.756875270474644,28.108860486572905,27.72636501997569,27.785402297973633,90265644.0
2014-03-31,28.039652982034244,28.153755417130554,27.604323256748906,27.64550018310547,77614308.0
2014-04-01,27.788375815870804,28.215766954619642,27.73206854628066,28.15102767944336,87152760.0
2014-04-02,28.32491271202694,28.396847556634103,27.880901410931756,28.156238555908203,83360556.0
2014-04-03,28.417517734476263,29.15646592874342,28.05176147180395,28.323848724365234,80366000.0
2014-04-04,28.673247293734136,28.73123340704559,26.985216349079916,27.02288246154785,107274000.0
2014-04-07,27.000082980236144,27.25085953583833,26.2933504257822,26.79391098022461,79232000.0
2014-04-08,27.012969709214985,27.747951388183193,26.99562359785928,27.6304931640625,69650000.0
2014-04-09,28.04333587979253,28.140474115074603,27.52493191854202,28.102807998657227,60632000.0
2014-04-10,28.15038504105742,28.160792708602454,27.035272942586605,27.094249725341797,65890000.0
2014-04-11,26.660594047866265,27.138853294943598,26.435589925731087,26.651674270629883,63494000.0
2014-04-14,26.944081921955284,27.407967062905104,26.788460354614482,27.020404815673828,50824000.0
2014-04-15,27.307853825167705,27.401524717837475,26.298801687958395,27.193864822387695,79956000.0
