timestamp,ORCL,TSLA,GOOGL,MSFT,AAPL,AMZN,NVDA,META
2016-06-27,0.0,-0.126846265897292,0.3173348862885876,0.0,0.0,0.0,0.2069104841096575,0.3489083637044629
2016-06-28,0.0,-0.16809087964751077,0.35,0.0,0.0,0.35,0.0,0.0
2016-06-29,0.0,0.0,0.35,0.0,0.0,-0.35,0.0,0.0
2016-06-30,-0.35,0.18450372208668805,0.35,0.0,0.0,0.0,0.0,0.0
2016-07-01,-0.2523287167433,-0.12347494300562287,-0.2983747606065787,0.0,0.0,-0.3258215796444984,0.0,0.0
2016-07-05,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-06,0.0,-0.17788724460335614,-0.35,0.0,0.0,-0.35,0.0,0.0
2016-07-07,0.0,0.2956818837692721,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-08,-0.35,0.19378093057183374,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-11,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-12,-0.25120570726822095,0.1384648792568359,-0.2935928398971827,0.0,0.0,-0.31673657357776047,0.0,0.0
2016-07-13,-0.35,0.1975712598013256,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-14,-0.35,0.19573318122761288,0.0,0.0,0.0,-0.35,0.0,0.0
2016-07-15,-0.35,0.19662838617209888,0.0,0.0,0.0,0.35,0.0,0.0
2016-07-18,-0.35,-0.19042935843350403,-0.35,0.0,0.0,0.0,0.0,0.0
2016-07-19,0.0,0.13343131468302,-0.30193547125019377,0.24546637268927163,0.0,0.31916684137751467,0.0,0.0
2016-07-20,-0.3031201965738727,0.0,0.0,0.0,0.0,-0.35,0.0,-0.31820844107393736
2016-07-21,0.0,0.0,0.0,-0.35,0.0,-0.35,0.0,0.0
2016-07-22,0.0,0.0,-0.35,-0.24731086257601373,0.0,-0.35,0.0,0.0
2016-07-25,0.0,-0.23679352125385314,0.0,-0.2790719624281493,0.0,-0.35,0.0,0.0
2016-07-26,0.35,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2016-07-27,0.0,0.0,-0.35,-0.2104527623055435,0.0,0.35,0.0,0.0
2016-07-28,0.0,0.13319834572432465,-0.28943544648506797,-0.1619337751631529,0.0,-0.26315116285927775,-0.15228126976817666,0.0
2016-07-29,0.0,0.0,0.0,-0.35,0.0,-0.35,0.0,0.0
2016-08-01,0.0,0.22914650536951284,0.0,-0.29263868644801316,0.0,-0.35,0.0,0.0
2016-08-02,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
2016-08-03,0.0,0.23169901759677733,0.0,-0.2983235700776856,0.0,-0.35,0.0,0.0
2016-08-04,0.0,-0.22812965763997925,0.0,-0.30275854527346713,0.0,-0.35,0.0,0.0
2016-08-05,-0.3078982283004183,0.10860542032025597,-0.20460639248385157,-0.14740961520043677,0.0,-0.23148034369503748,0.0,0.0
2016-08-08,-0.35,0.14427369839814255,0.0,-0.18090928800462067,0.0,-0.2946367729076951,0.0,0.0
2016-08-09,0.0,0.161900651430613,-0.2860626650564601,-0.2071099437391876,0.0,-0.34492673977373944,0.0,0.0
2016-08-10,0.0,0.1361782711117844,-0.24887795829120699,-0.17511404738017014,0.13554967762279715,-0.30428004559404137,0.0,0.0
2016-08-11,0.0,0.15757244750320157,-0.2864181326426082,-0.20240262374351062,0.0,-0.35,0.0,0.0
2016-08-12,0.0,0.0,-0.3498450767217132,0.0,0.19548229627466035,-0.35,0.0,0.0
2016-08-15,-0.3263280450948945,0.11215291260322545,-0.21409213520693032,0.0,0.0,-0.24011118533337114,-0.1073157217615786,0.0
2016-08-16,0.0,0.16884282934345987,-0.3153955662981019,0.0,0.16012040961671326,0.35,0.0,0.0
2016-08-17,0.0,0.17084019483186108,-0.3122020905576211,0.0,0.15823494935571736,0.35,0.0,0.0
2016-08-18,0.0,0.13157198397391284,-0.2085895194432291,0.31336751683526176,0.10625825430361466,0.24021272544398178,0.0,0.0
2016-08-19,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2016-08-22,0.0,0.16761900489366774,0.21364140478745397,0.35,0.0,0.24466456470115272,0.0,0.0
2016-08-23,-0.35,0.20028008731301766,0.0,0.0,0.0,0.3042553185791296,0.0,0.0
2016-08-24,0.0,0.26351222026432064,0.34375209397110085,0.0,0.0,0.35,0.0,0.0
2016-08-25,0.0,0.24216207838292567,0.30918004499962193,0.0,0.0,0.35,0.0,0.0
2016-08-26,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0
2016-08-29,0.0,0.0,-0.35,0.0,0.0,0.35,0.0,0.0
2016-08-30,0.0,0.0,-0.35,0.35,0.0,0.268752686382646,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0
2016-09-01,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0
2016-09-02,0.0,0.09410113186830875,0.0,0.35,0.0,0.27507113218844004,0.0,-0.2508413338643592
2016-09-06,0.0,0.0,0.0,0.35,0.0,-0.3429348131315554,0.0,0.0
2016-09-07,0.0,0.0,0.0,0.35,0.0,0.33461639114428265,0.0,0.0
2016-09-08,0.0,0.09249821250090877,-0.29254563337295725,0.35,0.0,0.20739567453152713,0.0,0.0
2016-09-09,0.336787796950979,0.1307331651139137,0.32496394163134196,0.0,0.0,0.20751509630376538,0.0,0.0
2016-09-12,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
2016-09-13,0.0,0.21162878847390998,0.35,0.0,0.0,0.3243001781939259,0.0,0.0
2016-09-14,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2016-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,0.0,-0.35,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,0.0,0.19879361640388504,-0.35,0.0,0.0,0.33657599480581357,0.0,0.0
2016-09-20,0.0,0.30141203947515044,-0.35,0.0,0.0,0.0,0.0,0.0
2016-09-21,0.0,0.0,-0.35,0.0,0.0,-0.35,0.0,0.0
2016-09-22,0.3481954413813364,0.25239960092650043,0.0,0.0,0.0,-0.35,0.0,0.0
2016-09-23,0.0,0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2016-09-26,0.0,0.21655993289631986,-0.35,0.0,0.0,-0.3458503376805292,0.0,0.0
2016-09-27,0.0,0.22616824222186252,-0.35,0.0,0.0,-0.3343147674791585,0.0,0.0
2016-09-28,0.0,0.22962528175744348,-0.35,0.0,0.0,-0.32870873637808473,0.0,0.0
2016-09-29,0.0,-0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2016-09-30,0.0,-0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2016-10-03,0.0,0.23387253509489117,-0.35,0.0,0.0,-0.3291517878305589,0.0,0.0
2016-10-04,0.0,0.22939292507159714,-0.35,0.0,0.0,-0.32918019480406124,0.0,0.0
2016-10-05,0.0,0.22664889195926907,-0.35,0.0,0.0,-0.3303806854591271,0.0,0.0
2016-10-06,0.0,0.0,-0.35,0.0,0.0,-0.35,0.0,0.0
2016-10-07,0.0,-0.12316057436894978,-0.29656631087269597,0.0,0.0,-0.25012540274657913,0.0,-0.33014771201177495
2016-10-10,0.0,0.30034638665228897,-0.35,0.0,0.0,0.0,0.0,0.0
2016-10-11,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,0.0,0.13682439677894762,-0.33475288169370393,0.0,0.23796106867311279,0.2904616528542357,0.0,0.0
2016-10-13,0.0,0.12925812494984842,-0.3167573864316267,0.0,0.28989866120694185,0.2640858274115831,0.0,0.0
2016-10-14,-0.2871695835482638,0.0,-0.26122479985276,0.0,0.23893745979613568,0.21266815680284049,0.0,0.0
2016-10-17,0.0,-0.18840118246877674,-0.35,0.0,0.0,0.35,0.0,0.0
2016-10-18,0.0,-0.3346396307278197,0.0,0.0,0.0,0.35,0.0,0.0
2016-10-19,0.35,-0.11373405653534258,-0.27111092306960727,0.0,0.0,0.24022635308435153,0.0,0.0
2016-10-20,0.0,0.0,-0.35,0.0,0.0,0.35,0.0,0.0
2016-10-21,0.0,0.30888206423812103,0.0,0.0,0.0,0.35,0.0,0.0
2016-10-24,0.0,0.17510290887092506,-0.35,0.0,0.0,-0.35,0.0,0.0
2016-10-25,0.0,0.31126942743905317,0.0,0.0,0.0,-0.35,0.0,0.0
2016-10-26,0.0,0.31232640062688216,0.0,0.0,0.0,-0.35,0.0,0.0
2016-10-27,0.35,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2016-10-28,0.35,0.0,0.0,0.0,0.0,-0.2910776170501136,0.0,0.0
2016-10-31,-0.35,0.0,0.0,0.0,0.0,-0.2828400439141136,0.0,0.0
2016-11-01,0.0,-0.23901998164608235,0.0,0.0,0.35,0.28451099633276766,0.0,0.0
2016-11-02,0.0,0.0,0.0,0.0,0.0,-0.35,0.0,0.0
2016-11-03,0.0,-0.2667882911212636,0.35,0.0,0.0,0.0,0.0,0.28440341360794513
2016-11-04,0.0,-0.20874854638859483,0.35,0.0,0.0,0.21939996227994968,0.0,0.22078924308479764
2016-11-07,-0.35,0.203241973465371,0.0,0.0,0.0,0.17555109304301444,0.0,0.20720226725361396
2016-11-08,-0.35,-0.2979656695336855,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-09,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-10,0.0,0.0,0.35,0.0,0.0,0.35,0.0,0.0
2016-11-11,0.0,-0.22097644855191453,0.29468331452997726,0.0,0.0,0.19368083839178107,0.056918525558319825,0.23374087296800738
2016-11-14,0.0,-0.3051554829030016,0.0,0.0,0.0,0.2837395193141963,0.08385717410123796,0.32724782368156413
2016-11-15,0.0,-0.32460957126535495,0.0,0.0,0.0,0.267117806633086,0.08510419594664753,0.3231684261549115
2016-11-16,0.0,-0.24156899066322832,0.27886018568860715,0.0,0.0,0.18760979213256757,0.059393866814425364,0.2325671647011716
2016-11-17,-0.35,0.0,0.0,0.0,0.0,0.18166815540240447,0.05824497413061286,0.22318072325899405
2016-11-18,0.0,0.0,0.35,0.0,0.0,0.24683233847431602,0.07878701889463922,0.3119660101816592
2016-11-21,-0.35,0.0,-0.262201272333858,0.0,0.0,-0.17550468656131193,0.0565829142624689,0.0
2016-11-22,-0.35,0.0,0.0,0.0,0.0,0.2573424288315961,0.0,0.0
2016-11-23,-0.35,-0.22367668757301715,0.0,0.0,0.0,0.20027028134918615,0.0,0.0
2016-11-25,-0.35,0.0,0.0,0.0,0.0,-0.2563893763705025,0.0,0.0
2016-11-28,-0.35,0.2776649106743969,0.0,0.0,0.0,0.0,0.0,0.0
2016-11-29,-0.35,0.20649066100075508,0.0,0.0,0.0,0.22544099440665225,0.0,0.0
2016-11-30,0.0,0.23405926819259454,0.3001514728884655,0.0,0.0,0.23564592163891432,0.0,0.23014333728002567
2016-12-01,0.0,-0.21813559284671738,0.30938525379543813,0.0,0.0,0.24565279613042262,0.0,0.22682635722742198
2016-12-02,0.2665140073663727,-0.14311678753054696,0.20391407956981172,0.0,0.0,0.1611723693391023,0.043512272778043704,0.1817704834161225
2016-12-05,-0.35,-0.23156674121533233,0.0,0.0,0.0,0.2610874813364495,0.0727175011296129,0.0
2016-12-06,-0.3411152009073111,0.17454680851116838,0.2666212862226361,0.0,0.0,0.21771670435888446,0.0,0.0
2016-12-07,0.0,-0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2016-12-08,0.0,0.35,-0.35,0.0,0.0,0.0,0.0,0.0
2016-12-09,0.0,0.35,0.0,0.0,0.0,0.0,0.24171087047414064,0.0
2016-12-12,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0
2016-12-13,0.0,-0.2337717688509724,-0.35,0.0,0.0,-0.35,0.0,0.0
2016-12-14,0.0,-0.33009848933166663,-0.35,0.0,0.0,0.0,0.0,0.0
2016-12-15,0.0,0.21236879557292765,-0.35,0.0,0.0,0.35,0.0,0.0
2016-12-16,0.0,-0.35,0.0,0.0,0.0,0.35,0.0,0.0
2016-12-19,0.0,-0.21360776409057539,-0.35,0.0,0.0,-0.348443804166256,0.0,0.0
2016-12-20,0.0,-0.14425741368673564,-0.31223529140584916,-0.269926252354419,0.0,0.27358104255299615,0.0,0.0
2016-12-21,0.0,0.20556751631351036,-0.35,0.0,0.0,0.35,0.0,0.0
2016-12-22,0.0,0.0,-0.35,0.0,0.0,0.3255371238278371,0.0,0.30447047609630634
2016-12-23,0.0,-0.2034353689279184,-0.35,0.0,0.0,0.35,0.0,0.0
2016-12-27,0.0,-0.17121633469326944,-0.35,0.0,0.0,-0.3285322554871006,0.12846434468488493,0.0
2016-12-28,0.0,-0.2141536354928248,0.35,0.0,0.0,0.35,0.0,0.0
2016-12-29,0.0,0.34195733679845425,0.0,0.0,0.0,0.35,0.0,0.0
2016-12-30,0.31888983826835965,-0.22947857024473595,0.35,0.0,0.0,0.0,0.0,0.0
2017-01-03,-0.24273354088353769,-0.17630716163816232,-0.31376354262370193,0.0,0.0,0.267195754854598,0.0,0.0
2017-01-04,-0.2160454178080084,-0.14177242986631566,-0.29431996193252674,0.0,0.0,0.27076691660021157,0.0770952737929376,0.0
2017-01-05,0.0,0.0,-0.35,0.0,0.0,-0.35,0.0,0.0
2017-01-06,0.0,0.0,-0.35,0.0,0.0,-0.35,0.0,0.0
2017-01-09,0.0,-0.2275643541463348,-0.35,0.0,0.0,0.0,0.0,-0.322015044412933
2017-01-10,0.0,0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2017-01-11,0.0,-0.2152386284938246,-0.35,0.0,0.0,-0.30221242994641706,0.0,0.0
2017-01-12,0.0,-0.21813712628296855,-0.35,0.0,0.0,-0.2959522660885139,0.0,0.0
2017-01-13,0.0,-0.24384514020140055,0.0,0.0,0.0,-0.35,0.0,-0.35
2017-01-17,0.0,0.24254368815407443,0.0,0.0,0.0,-0.35,0.0,-0.35
2017-01-18,-0.30032361402271546,-0.10751628763548284,-0.26025820923732707,0.0,0.0,-0.15825663337137813,0.0,-0.17364525573309653
2017-01-19,0.0,-0.1980550069623754,-0.35,0.0,0.0,0.0,0.0,-0.3263080412293109
2017-01-20,-0.35,-0.2069688840838237,0.0,0.0,0.0,0.3004029617208397,0.0,0.0
2017-01-23,0.0,-0.16888758023259326,-0.33597199553615753,0.0,0.0,-0.23899174764992767,0.0,-0.2561486765813216
2017-01-24,0.0,0.0,-0.35,0.0,0.0,-0.2826879881916447,0.0,-0.32355160773224084
2017-01-25,0.0,0.0,-0.35,0.0,0.0,-0.28480950948899614,0.0,-0.32134615016382684
2017-01-26,0.0,0.168206018608284,-0.32467766325691344,0.0,0.0,-0.24109549918643053,0.0,-0.26602081894837204
2017-01-27,-0.35,0.0,-0.32716727253691275,0.0,0.0,-0.25654188338347483,0.0,0.0
2017-01-30,0.0,-0.35,0.0,0.0,0.0,-0.35,0.0,0.0
2017-01-31,0.0,-0.35,0.35,0.0,0.0,0.0,0.0,0.0
2017-02-01,0.0,0.0,0.35,0.35,-0.24673180285700622,0.0,0.0,0.0
2017-02-02,0.0,-0.2892017518797986,0.35,0.0,0.0,-0.34323365718551274,0.0,0.0
2017-02-03,-0.33839035510944787,-0.20103420742997105,0.2577245015476872,0.0,0.0,0.20285093591289377,0.0,0.0
2017-02-06,0.0,-0.2779998423893255,0.35,0.0,0.0,0.3170042857541155,0.0,0.0
2017-02-07,0.0,-0.280395954326359,-0.35,0.0,0.0,0.31953622641002705,0.0,0.0
2017-02-08,0.0,-0.20775115994233584,-0.2962540379903911,0.0,0.0,0.23411426916588507,0.0,-0.261880532901388
2017-02-09,-0.31032177140002065,-0.13680952562123574,-0.20589036967589514,0.0,0.0,0.16186138523344362,0.0,-0.18511694806940485
2017-02-10,-0.2882794395916417,-0.14007710413374158,-0.20847568300192368,0.0,0.0,-0.17422256236470302,0.0,-0.18894521090799005
2017-02-13,0.0,-0.2597303415972205,-0.35,0.0,0.0,-0.3346697700280103,0.0,0.0
2017-02-14,0.0,-0.22379622226426069,-0.340237451379113,0.0,0.0,-0.28521836282916535,0.15074796352746106,0.0
2017-02-15,0.0,0.3006584865484472,0.0,0.0,0.30911392289810313,-0.35,0.0,0.0
2017-02-16,0.0,0.0,0.0,0.0,0.3402218881363535,-0.35,0.2308161856080216,0.0
2017-02-17,-0.35,0.0,0.0,0.0,0.1930289778430923,-0.2435706729065353,0.13207035647112678,0.0
2017-02-21,0.0,0.0,0.0,0.0,0.35,-0.35,0.0,0.0
2017-02-22,0.0,0.0,0.0,0.0,0.35,-0.35,0.0,0.0
2017-02-23,0.0,-0.314016118421246,0.0,0.0,0.0,-0.35,0.0,0.0
2017-02-24,-0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.0,0.0,0.0,0.35,0.0,-0.2681226209799815,0.0,-0.30458720397861494
2017-02-28,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.35,0.0,0.0,0.18767741867962104,0.0
2017-03-02,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0
2017-03-06,0.0,0.0,0.0,0.35,0.0,0.35,0.09626391193665246,0.0
2017-03-07,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2017-03-08,0.0,0.0,0.0,0.35,0.0,0.35,0.0,0.0
2017-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-10,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0
2017-03-13,0.0,0.0,0.0,0.35,0.0,0.0,0.0,-0.35
2017-03-14,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2017-03-15,-0.35,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2017-03-16,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0
2017-03-17,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
2017-03-20,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0
